eventID,length,lengthUnits,weight,weightUnits,fixative,institutionCode,institutionID,collectionCode,traditionalKnowledgeNotice,individualCount,preparationType,preservative,relaxant,typeStatus,nomenclaturalCode,associatedMedia,associatedReferences,references,license,informationWithheld,dynamicProperties,datasetName,sampleEnteredBy,catalogNumber,boldBIN,fieldNumber,genbankSpecimenVoucher,modifiedBy,modifiedReason,occurrenceRemarks,otherCatalogNumbers,materialSampleID,occurrenceID,organismID,organismQuantity,organismQuantityType,individualID,subProject,subSubProject,boldProcessID,voucherURI,voucherCatalogNumber,associatedTaxa,establishmentMeans,organismRemarks,identificationRemarks,class,colloquialName,nameOfIndividual,dayIdentified,basisOfRecord,family,genus,identifiedBy,identificationVerificationStatus,infraClass,infraOrder,kingdom,lifeStage,verbatimLifeStage,taxonRank,monthIdentified,morphospeciesDescription,morphospeciesMatch,order,phylum,previousIdentifications,scientificName,sex,specificEpithet,subClass,subFamily,subGenus,subOrder,subPhylum,infraspecificEpithet,subTribe,superClass,superFamily,superOrder,taxonRemarks,tribe,wormsID,yearIdentified,sampleMaterialProcessing,sampleSizeFractionation,sampleSize,sampleSizeUnits,sampleName,sampleCollectionDevice,bcid,expeditionCode,projectId,
8e945769226a2df2666838871f8aaa12,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, unknown, K. McDonald, DbID 6388",,7016,,,,,,,,,,,,Native,Wild,,,,,,Event,,Uperoleia,,,,,,,,,,,,,,,,,altissima,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27016,release1,300,
8ed2d922cb6506f13be09a5178454cd6,,,,,,,,,,3,,,,,,,"Pauza and Driessen 2008Pauza et al. 2010 | Pauza M, Driessen M (2008) Distribution and potential spread of amphibian chytrid fungus Batrachochytrium dendrobatidis in the Tasmanian Wilderness World Heritage Area. Report to the Biodiversity Conservation Branch, Department of Primary Industries and Water, Tasmania. February 2008. | Pauza MD, Driessen MM, Skerratt LF (2010) Distribution and risk factors for spread of amphibian chytrid fungus Batrachochytrium dendrobatidis in the Tasmanian Wilderness World Heritage Area, Australia. Diseases of Aquatic Organisms 92: 193_199. doi: 10.3354/dao02212",,,,,,,,,,,,," | KrisMurray, unknown collector , K. Murray, DbID 4438",,5966,,,,,,,,,,,,Native,Wild,,,,,,Event,,Unknown,,,,,,,,,,,,,,,,,sp.,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC25966,release1,300,
8f1358466e6e0ebdc38462c033d63437,,,,,,,,,,51,,,,,,,"Brannelly et al. 2015 | Brannelly LA, Hunter DA, Lenger D, Scheele BC, Skerratt LF, Berger L (2015) Dynamics of chytridiomycosis during the breeding season in an Australian alpine amphibian. PLoS ONE 10(12): e0143629. doi: 10.1371/journal.pone.0143629",,,,,,,,,,,,,,,31855,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,Adult,,,,,,,,,,,verreauxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP231855,release2,300,
8f2bffd30e49fa833ac2d1d7e4a0d052,,,,,,,,,,,,,,,,,"Kriger and Hero 2008also Murray et al. 2010 | Kriger KM, Hero J-M (2008) Altitudinal distribution of chytrid (Batrachochytrium dendrobatidis) infection in subtropical Australian frogs. Austral Ecology 33: 1022_1032. doi: 10.1111/j.1442-9993.2008.01872.x | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, K. Kriger, K. Murray, DbID 4572",,6421,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,pearsoniana,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26421,release1,300,
8f34faaaf6e3964c6453151f21be815c,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, K. Aplin, K. Murray (K. Aplin sorted database), DbID 9574",,6393,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,moorei,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26393,release1,300,
8f4d17d0fe3b5d8c128a1b90482bc21f,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, R  Retallick, R. Retallick (Wet Tropics), DbID 2149",,7001,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,rheocola,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27001,release1,300,
8f7e8eb4365f1b67ce575e99654c8617,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, M. Cowan, K. Murray (K. Aplin sorted database), DbID 8208",,6335,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,adelaidensis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26335,release1,300,
8fb51352a8a4624b669c8d650afd7842,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, H. Hines, H. Hines, DbID 5054",,6519,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,caerulea,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26519,release1,300,
8fce1ae7393f5eeba731d9899b90d065,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, D. Hunter, D. Mendez, DbID 239",,6039,,,,,,,,,,,,Native,Wild,,,,,,Event,,Pseudophryne,,,,,,,,,,,,,,,,,pengilleyi,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26039,release1,300,
8fefb007672f9e4b4493a6861989f3dc,,,,,,,,,,,,,,,,,"Kriger and Hero 2008also Murray et al. 2010 | Kriger KM, Hero J-M (2008) Altitudinal distribution of chytrid (Batrachochytrium dendrobatidis) infection in subtropical Australian frogs. Austral Ecology 33: 1022_1032. doi: 10.1111/j.1442-9993.2008.01872.x | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, K. Kriger, K. Murray, DbID 4538",,6476,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,pearsoniana,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26476,release1,300,
9053029c7d262740b3cc84adc31f40c9,,,,,,,,,,39,,,,,,,"Retallick et al. 2004 | Retallick RWR, McCallum H, Speare R (2004) Endemic infection of the amphibian chytrid fungus in a frog community post-decline. PLoS Biology 2: 1965_1971. ",,,,,,,,,,,,, | ,,3220,,,,,,,,,,,,Native,Wild,,,,,,Event,,Taudactylus,,,,,,,,,,,,,,,,,eungellensis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC23220,release1,300,
9053029c7d262740b3cc84adc31f40c9,,,,,,,,,,5,,,,,,,"Retallick et al. 2004 | Retallick RWR, McCallum H, Speare R (2004) Endemic infection of the amphibian chytrid fungus in a frog community post-decline. PLoS Biology 2: 1965_1971. ",,,,,,,,,,,,, | ,,3219,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC23219,release1,300,
90c6a0a385abe98c70da43b232617edb,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | KrisMurray, unknown, K. McDonald, DbID 6391",,6757,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,australis,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26757,release1,300,
90ee25c5df3abf45e5e416989424f3cc,,,,,,,,,,,,,,,,,"Brannelly et al. 2016 | Brannelly LA, Hunter DA, Skerratt LF, Scheele BC, Lenger D, McFadden MS, Harlow PS, Berger L (2016) Chytrid infection and post-release fitness in the reintroduction of an endangered alpine tree frog. Animal Conservation 19: 153_162.",,,,,,,,,,,,,| numbers tested and positive not broken down by site or sampling occasion,,30886,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,verreauxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP230886,release2,300,
9148d41401868db78714c117afee133b,,,,,,,,,,1,,,,,,,"Berger et al. 1999 | Berger L, Speare R, Hyatt AD (1999) Chytrid fungi and amphibian declines: overview, implications and future directions. In: Campbell A (ed.) Declines and disappearances of Australian frogs. Environment Australia, Canberra, pp 23_33.",,,,,,,,,,,,,Single to Few mortality observed | also reported in Aplin et al. 2002,,759,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,moorei,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC2759,release1,300,
91697d0e060cda2d29fb889ba490ecdf,,,,,,,,,,1,,,,,,,"Berger et al. 1999 | Berger L, Speare R, Hyatt AD (1999) Chytrid fungi and amphibian declines: overview, implications and future directions. In: Campbell A (ed.) Declines and disappearances of Australian frogs. Environment Australia, Canberra, pp 23_33.",,,,,,,,,,,,,Single to Few mortality observed | also reported in Aplin et al. 2006,,772,,,,,,,,,,,,Native,Wild,,,,,,Event,,Crinia,,,,,,,,,,,,,,,,,pseudinsignifera,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC2772,release1,300,
91697d0e060cda2d29fb889ba490ecdf,,,,,,,,,,3,,,,,,,"Berger et al. 1999 | Berger L, Speare R, Hyatt AD (1999) Chytrid fungi and amphibian declines: overview, implications and future directions. In: Campbell A (ed.) Declines and disappearances of Australian frogs. Environment Australia, Canberra, pp 23_33.",,,,,,,,,,,,,Single to Few mortality observed | also reported in Aplin et al. 2005,,762,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,moorei,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC2762,release1,300,
9181894730967aefae5b8eab164e941b,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1021",,7097,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,dayi,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27097,release1,300,
919f2efbda7df8f999dfe993f93b6a31,,,,,,,,,,1,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25766,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,manya,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225766,release2,300,
919f2efbda7df8f999dfe993f93b6a31,,,,,,,,,,5,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25763,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,brevipes,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225763,release2,300,
919f2efbda7df8f999dfe993f93b6a31,,,,,,,,,,5,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25764,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,dahlii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225764,release2,300,
919f2efbda7df8f999dfe993f93b6a31,,,,,,,,,,5,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25765,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,pallida,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225765,release2,300,
919f2efbda7df8f999dfe993f93b6a31,,,,,,,,,,1,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25767,,,,,,,,,,,,Native,,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,rubella,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225767,release2,300,
919f2efbda7df8f999dfe993f93b6a31,,,,,,,,,,1,,,,,,,"Catullo et al. 2018 | Catullo RA, Morgan MJ, Piggott MP, Alford RA (2018) Batrachochytrium dendrobatidis surveys from the savannah regions of northern and central Queensland, Australia. Herpetological Review 49(1): 41_44.",,,,,,,,,,,,,,,25768,,,,,,,,,,,,Native,,,,,,,Event,,Uperoleia,,,,,,,,,,,,,,,,,lithomoda,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsP225768,release2,300,
91b14467b8ad46eb944458d8340f980e,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, J. Morante, L. Berger, DbID 2504",,6374,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,caerulea,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26374,release1,300,
91b3134ae07514710dc0224b5bc876d6,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald, K. McDonald, DbID 1923",,6888,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,gracilenta,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26888,release1,300,
91fc4cac707aeb4116da29a2f33c44ad,,,,,,,,,,,,,,,,,"Obendorf (2005)Obendorf and Dalton 2006 | Obendorf DL (2005) Application of field and diagnostic methods for chytridiomycosis in Tasmanian frogs. Central North Field Naturalists, Inc., Tasmania, Australia. | Obendorf DL, Dalton A (2006) A survey for the presence of the amphibian chytrid fungus (Batrachochytrium dendrobatidis) in Tasmania. Papers and Proceedings of the Royal Society of Tasmania 140: 25_29.",,,,,,,,,,,,," | KrisMurray, CNFN Tas., K. Murray, DbID 4347",,5923,,,,,,,,,,,,Native,Wild,,,,,,Event,,Unknown,,,,,,,,,,,,,,,,,sp.,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC25923,release1,300,
9227d5224bf6f615f18d5ec96b4da421,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 491",,6655,,,,,,,,,,,,Native,Wild,,,,,,Event,,Mixophyes,,,,,,,,,,,,,,,,,fasciolatus,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26655,release1,300,
9227d5224bf6f615f18d5ec96b4da421,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 478",,6656,,,,,,,,,,,,Introduced,Wild,,,,,,Event,,Rhinella,,,,,,,,,,,,,,,,,marina,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26656,release1,300,
9227d5224bf6f615f18d5ec96b4da421,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 490",,6653,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,pearsoniana,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26653,release1,300,
9227d5224bf6f615f18d5ec96b4da421,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, H. Hines, D. Mendez, DbID 487",,6654,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC26654,release1,300,
924366008c9b1807639b78867fb0bca0,,,,,,,,,,12,,,,,,,"Scheele et al. 2014 | Scheele BC, Guarino F, Osborne W, Hunter DA, Skerratt LF, Driscoll DA (2014) Decline and re-expansion of an amphibian with high prevalence of chytrid fungus. Biological Conservation 170: 86_91. http://dx.doi.org/10.1016/j.biocon.2013.12.034",,,,,,,,,,,,, | ,,21009,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,verreauxii verreauxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC221009,release1,300,
92610248d9c128b2686eff7d8da5ead9,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1185",,7091,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,rheocola,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27091,release1,300,
92610248d9c128b2686eff7d8da5ead9,,,,,,,,,,,,,,,,,"Murray et al. 2010 | Murray K, Retallick R, McDonald KR, Mendez D, Aplin K, Kirkpatrick P, Berger L, Hunter D, Hines HB, Campbell R, Pauza M, Driessen M, Speare R, Richards SJ, Mahony M, Freeman A, Phillott AD, Hero J-M, Kriger K, Driscoll D, Felton A, Puschendorf R, Skerratt LF (2010) The distribution and host range of the pandemic disease chytridiomycosis in Australia, spanning surveys from 1956_2007. Ecology 91(5): 1557. Ecological Archives E091_108. http://esapubs.org/archive/ecol/E091/108/",,,,,,,,,,,,," | RichardRetallick, K. McDonald / A. Freeman, K. McDonald, DbID 1183",,7089,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,genimaculata,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC27089,release1,300,
929b3751a601b73289cfb48edbd74828,,,,,,,,,,35,,,,,,,"Kriger et al. 2007 Conserv Biol | Kriger KM, Pereoglou F, Hero J-M (2007) Latitudinal variation in the prevalence and intensity of chytrid (Batrachochytrium dendrobatidis) infection in eastern Australia. Conservation Biology 21: 1280_1290.",,,,,,,,,,,,,"Zero mortality observed | species reported as L. lesueuriiL. jungguy and L. wilcoxii split off later, synonyms based on range maps",,1282,,,,,,,,,,,,Native,Wild,,,,,,Event,,Litoria,,,,,,,,,,,,,,,,,wilcoxii,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DsC21282,release1,300,
